1, 1, 76
1, 2, 34
1, 3, 45
1, 4, 87
1, 5, 11
1, 6, 19
1, 7, 25
1, 8, 25
1, 9, 18
1, 10, 97
1, 11, 11
1, 12, 31
1, 13, 94
1, 14, 21
1, 15, 16
1, 16, 69
1, 17, 65
1, 18, 70
1, 19, 3
1, 20, 10
1, 21, 47
1, 22, 86
1, 23, 64
1, 24, 20
2, 1, 83
2, 2, 83
2, 3, 83
2, 4, 83
2, 5, 83
2, 6, 83
2, 7, 83
2, 8, 81
2, 9, 25
2, 10, 25
2, 11, 25
2, 12, 81
2, 13, 21
2, 14, 72
2, 15, 95
2, 16, 60
2, 17, 75
2, 18, 1
2, 19, 91
2, 20, 68
2, 21, 15
2, 22, 4
2, 23, 11
2, 24, 72
3, 1, 83
3, 2, 78
3, 3, 83
3, 4, 78
3, 5, 25
3, 6, 83
3, 7, 78
3, 8, 1
3, 9, 78
3, 10, 69
3, 11, 11
3, 12, 96
3, 13, 22
3, 14, 26
3, 15, 41
3, 16, 94
3, 17, 80
3, 18, 32
3, 19, 64
3, 20, 12
3, 21, 92
3, 22, 78
3, 23, 83
3, 24, 78
4, 1, 83
4, 2, 83
4, 3, 59
4, 4, 80
4, 5, 81
4, 6, 83
4, 7, 81
4, 8, 39
4, 9, 72
4, 10, 83
4, 11, 83
4, 12, 83
4, 13, 39
4, 14, 85
4, 15, 59
4, 16, 92
4, 17, 51
4, 18, 88
4, 19, 6
4, 20, 83
4, 21, 83
4, 22, 81
4, 23, 83
4, 24, 81
5, 1, 61
5, 2, 51
5, 3, 57
5, 4, 16
5, 5, 8
5, 6, 51
5, 7, 67
5, 8, 57
5, 9, 13
5, 10, 87
5, 11, 38
5, 12, 4
5, 13, 10
5, 14, 9
5, 15, 58
5, 16, 73
5, 17, 67
5, 18, 7
5, 19, 19
5, 20, 83
5, 21, 25
5, 22, 83
5, 23, 25
5, 24, 83
6, 1, 31
6, 2, 35
6, 3, 83
6, 4, 12
6, 5, 21
6, 6, 46
6, 7, 83
6, 8, 28
6, 9, 71
6, 10, 29
6, 11, 79
6, 12, 56
6, 13, 99
6, 14, 69
6, 15, 12
6, 16, 19
6, 17, 63
6, 18, 90
6, 19, 40
6, 20, 62
6, 21, 8
6, 22, 68
6, 23, 30
6, 24, 65
7, 1, 91
7, 2, 83
7, 3, 63
7, 4, 24
7, 5, 12
7, 6, 5
7, 7, 26
7, 8, 53
7, 9, 55
7, 10, 75
7, 11, 44
7, 12, 42
7, 13, 76
7, 14, 32
7, 15, 71
7, 16, 39
7, 17, 94
7, 18, 45
7, 19, 90
7, 20, 81
7, 21, 5
7, 22, 26
7, 23, 60
7, 24, 83
8, 1, 83
8, 2, 83
8, 3, 83
8, 4, 83
8, 5, 83
8, 6, 83
8, 7, 83
8, 8, 94
8, 9, 83
8, 10, 83
8, 11, 83
8, 12, 83
8, 13, 83
8, 14, 83
8, 15, 83
8, 16, 83
8, 17, 83
8, 18, 83
8, 19, 83
8, 20, 73
8, 21, 25
8, 22, 12
8, 23, 83
8, 24, 83
9, 1, 83
9, 2, 83
9, 3, 83
9, 4, 83
9, 5, 83
9, 6, 83
9, 7, 81
9, 8, 11
9, 9, 44
9, 10, 30
9, 11, 90
9, 12, 69
9, 13, 85
9, 14, 14
9, 15, 57
9, 16, 83
9, 17, 83
9, 18, 24
9, 19, 30
9, 20, 81
9, 21, 87
9, 22, 83
9, 23, 83
9, 24, 81
10, 1, 22
10, 2, 94
10, 3, 13
10, 4, 82
10, 5, 91
10, 6, 48
10, 7, 35
10, 8, 15
10, 9, 79
10, 10, 63
10, 11, 53
10, 12, 38
10, 13, 18
10, 14, 69
10, 15, 27
10, 16, 6
10, 17, 99
10, 18, 37
10, 19, 12
10, 20, 89
10, 21, 22
10, 22, 45
10, 23, 72
10, 24, 75
