1, 1, 83
1, 2, 83
1, 3, 83
1, 4, 82
1, 5, 81
1, 6, 41
1, 7, 83
1, 8, 12
1, 9, 26
1, 10, 44
1, 11, 27
1, 12, 6
1, 13, 34
1, 14, 54
1, 15, 53
1, 16, 87
1, 17, 69
1, 18, 70
1, 19, 37
1, 20, 96
1, 21, 16
1, 22, 56
1, 23, 58
1, 24, 99
2, 1, 83
2, 2, 81
2, 3, 8
2, 4, 57
2, 5, 49
2, 6, 70
2, 7, 15
2, 8, 87
2, 9, 6
2, 10, 95
2, 11, 14
2, 12, 98
2, 13, 34
2, 14, 49
2, 15, 11
2, 16, 57
2, 17, 83
2, 18, 83
2, 19, 83
2, 20, 52
2, 21, 78
2, 22, 29
2, 23, 99
2, 24, 63
3, 1, 83
3, 2, 83
3, 3, 83
3, 4, 83
3, 5, 83
3, 6, 81
3, 7, 83
3, 8, 83
3, 9, 83
3, 10, 83
3, 11, 83
3, 12, 83
3, 13, 32
3, 14, 83
3, 15, 83
3, 16, 83
3, 17, 83
3, 18, 25
3, 19, 83
3, 20, 83
3, 21, 83
3, 22, 83
3, 23, 83
3, 24, 83
4, 1, 83
4, 2, 81
4, 3, 83
4, 4, 83
4, 5, 81
4, 6, 83
4, 7, 81
4, 8, 83
4, 9, 81
4, 10, 83
4, 11, 81
4, 12, 83
4, 13, 38
4, 14, 35
4, 15, 1
4, 16, 5
4, 17, 29
4, 18, 41
4, 19, 21
4, 20, 50
4, 21, 15
4, 22, 23
4, 23, 84
4, 24, 74
5, 1, 30
5, 2, 30
5, 3, 83
5, 4, 81
5, 5, 83
5, 6, 81
5, 7, 28
5, 8, 8
5, 9, 78
5, 10, 56
5, 11, 36
5, 12, 45
5, 13, 87
5, 14, 82
5, 15, 87
5, 16, 39
5, 17, 82
5, 18, 25
5, 19, 83
5, 20, 81
5, 21, 78
5, 22, 87
5, 23, 96
5, 24, 67
6, 1, 81
6, 2, 60
6, 3, 42
6, 4, 41
6, 5, 37
6, 6, 4
6, 7, 19
6, 8, 75
6, 9, 26
6, 10, 96
6, 11, 56
6, 12, 90
6, 13, 43
6, 14, 74
6, 15, 47
6, 16, 29
6, 17, 24
6, 18, 81
6, 19, 83
6, 20, 83
6, 21, 83
6, 22, 83
6, 23, 83
6, 24, 81
7, 1, 83
7, 2, 83
7, 3, 83
7, 4, 83
7, 5, 83
7, 6, 83
7, 7, 83
7, 8, 52
7, 9, 83
7, 10, 83
7, 11, 83
7, 12, 83
7, 13, 31
7, 14, 83
7, 15, 83
7, 16, 81
7, 17, 57
7, 18, 36
7, 19, 83
7, 20, 83
7, 21, 83
7, 22, 83
7, 23, 83
7, 24, 83
8, 1, 83
8, 2, 83
8, 3, 83
8, 4, 83
8, 5, 83
8, 6, 83
8, 7, 83
8, 8, 83
8, 9, 83
8, 10, 83
8, 11, 83
8, 12, 83
8, 13, 4
8, 14, 41
8, 15, 83
8, 16, 58
8, 17, 44
8, 18, 78
8, 19, 48
8, 20, 68
8, 21, 62
8, 22, 99
8, 23, 85
8, 24, 66
9, 1, 83
9, 2, 81
9, 3, 83
9, 4, 83
9, 5, 83
9, 6, 81
9, 7, 83
9, 8, 15
9, 9, 30
9, 10, 81
9, 11, 30
9, 12, 81
9, 13, 27
9, 14, 89
9, 15, 25
9, 16, 72
9, 17, 35
9, 18, 83
9, 19, 24
9, 20, 24
9, 21, 83
9, 22, 81
9, 23, 83
9, 24, 83
10, 1, 83
10, 2, 83
10, 3, 81
10, 4, 83
10, 5, 83
10, 6, 81
10, 7, 83
10, 8, 15
10, 9, 28
10, 10, 23
10, 11, 48
10, 12, 92
10, 13, 32
10, 14, 79
10, 15, 10
10, 16, 73
10, 17, 33
10, 18, 39
10, 19, 4
10, 20, 29
10, 21, 8
10, 22, 76
10, 23, 1
10, 24, 60
